EAN,sku,gyartoi_cikkszam,post_title,kiszereles,short_name,prod_cat,product_cat,post_content,published,catalog_visibility,regular_price,crosssell_skus,images
3182550708203,181080,3005004000, ROYAL CANIN MEDIUM ADULT 7+ - közepes testű idősödő kutya száraz táp  ,4 kg,MEDIUM 11-25 kg ADULT 7+,SHN,Kutya száraz tápok,,,visible,7023,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(8).jpg
3182550402286,181100,3005015000, ROYAL CANIN MEDIUM ADULT 7+ - közepes testű idősödő kutya száraz táp  ,15 kg,MEDIUM 11-25 kg ADULT 7+,SHN,Kutya száraz tápok,,,visible,22136,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%207+%20dry/RC-SHN-Medium7-Adult-dry%20(8).jpg
3182550708197,408510,3004004000, ROYAL CANIN MEDIUM ADULT - közepes testű felnőtt kutya száraz táp  ,4 kg,MEDIUM 11-25 kg ADULT,SHN,Kutya száraz tápok,,,visible,6680,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(7).jpg
3182550402217,141150,3004015000, ROYAL CANIN MEDIUM ADULT - közepes testű felnőtt kutya száraz táp  ,15 kg,MEDIUM 11-25 kg ADULT,SHN,Kutya száraz tápok,,,visible,21082,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Medium/Medium%20Adult%20dry/RC-SHN-Medium-Adult-dry%20(7).jpg
3182550893770,271910,3035009000," ROYAL CANIN MAXI STERILISED - száraz táp ivartalanított, nagytestű felnőtt kutyák részére ",9 kg,MAXI STERILISED,CCN,Kutya száraz tápok,,,visible,17221,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(1).mp4|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Sterilised/RC-CCN-Maxi-Sterilised%20(8).jpg
3182550778763,159910,2994001000, ROYAL CANIN MAXI STARTER -  nagy testű kölyök és vemhes kutya száraz táp ,1 kg,"MAXI STARTER 
MOTHER & BABYDOG",SHN,Kutya száraz tápok,,,visible,2121,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(8).jpg
3182550778770,159920,2994004000, ROYAL CANIN MAXI STARTER -  nagy testű kölyök és vemhes kutya száraz táp ,4 kg,"MAXI STARTER 
MOTHER & BABYDOG",SHN,Kutya száraz tápok,,,visible,8103,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(8).jpg
3182550778787,159930,2994015000, ROYAL CANIN MAXI STARTER -  nagy testű kölyök és vemhes kutya száraz táp ,15 kg,"MAXI STARTER 
MOTHER & BABYDOG",SHN,Kutya száraz tápok,,,visible,25552,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20Maxi/Maxi%20Starter%20dry/RC-SHN-Maxi-%20Starter-Mother-Babydog-dry%20(8).jpg
3182550893756,271860,2446010000," ROYAL CANIN MAXI LIGHT WERIGHT CARE - száraz táp hízásra hajlamos, nagytestű felnőtt kutyák részére ",10 kg,MAXI LIGHT WEIGHT CARE,CCN,Kutya száraz tápok,,,visible,19126,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(1).mp4|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Light%20Weight%20Care/RC-CCN-Maxi-Light-Weight-Care-dry%20(8).jpg
3182550893701,271840,2390010000," ROYAL CANIN MAXI JOINT CARE - száraz táp az izületek egészségéért, nagytestű felnőtt kutyák részére ",10 kg,MAXI JOINT CARE,CCN,Kutya száraz tápok,,,visible,19126,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(1).mp4|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(2).mp4|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Maxi/Maxi%20Joint%20Care/RC-CCN-Maxi-Joint-Care%20(7).jpg
